,country,lat,long,outcome,date,value
918,Mali,17.570332,-3.99627,cases,2015-06-16,8
919,Mali,17.570332,-3.99627,cases,2015-06-17,8
920,Mali,17.570332,-3.99627,cases,2015-06-18,8
921,Mali,17.570332,-3.99627,cases,2015-06-19,8
922,Mali,17.570332,-3.99627,cases,2015-06-22,8
923,Mali,17.570332,-3.99627,cases,2015-06-23,8
924,Mali,17.570332,-3.99627,cases,2015-06-24,8
925,Mali,17.570332,-3.99627,cases,2015-06-25,8
926,Mali,17.570332,-3.99627,cases,2015-06-26,8
927,Mali,17.570332,-3.99627,cases,2015-06-29,8
928,Mali,17.570332,-3.99627,cases,2015-06-30,8
929,Mali,17.570332,-3.99627,cases,2015-07-01,8
930,Mali,17.570332,-3.99627,cases,2015-07-02,8
931,Mali,17.570332,-3.99627,cases,2015-07-03,8
932,Mali,17.570332,-3.99627,cases,2015-07-06,8
933,Mali,17.570332,-3.99627,cases,2015-07-07,8
934,Mali,17.570332,-3.99627,cases,2015-07-08,8
935,Mali,17.570332,-3.99627,cases,2015-07-09,8
936,Mali,17.570332,-3.99627,cases,2015-07-10,8
937,Mali,17.570332,-3.99627,cases,2015-07-13,8
938,Mali,17.570332,-3.99627,cases,2015-07-14,8
939,Mali,17.570332,-3.99627,cases,2015-07-15,8
940,Mali,17.570332,-3.99627,cases,2015-07-16,8
941,Mali,17.570332,-3.99627,cases,2015-07-17,8
942,Mali,17.570332,-3.99627,cases,2015-07-20,8
943,Mali,17.570332,-3.99627,cases,2015-07-21,8
944,Mali,17.570332,-3.99627,cases,2015-07-22,8
945,Mali,17.570332,-3.99627,cases,2015-07-23,8
946,Mali,17.570332,-3.99627,cases,2015-07-24,8
947,Mali,17.570332,-3.99627,cases,2015-07-27,8
948,Mali,17.570332,-3.99627,cases,2015-07-28,8
949,Mali,17.570332,-3.99627,cases,2015-07-29,8
950,Mali,17.570332,-3.99627,cases,2015-07-30,8
951,Mali,17.570332,-3.99627,cases,2015-07-31,8
952,Mali,17.570332,-3.99627,cases,2015-08-03,8
953,Mali,17.570332,-3.99627,cases,2015-08-04,8
954,Mali,17.570332,-3.99627,cases,2015-08-05,8
955,Mali,17.570332,-3.99627,cases,2015-08-06,8
956,Mali,17.570332,-3.99627,cases,2015-08-07,8
957,Mali,17.570332,-3.99627,cases,2015-08-10,8
958,Mali,17.570332,-3.99627,cases,2015-08-11,8
959,Mali,17.570332,-3.99627,cases,2015-08-12,8
960,Mali,17.570332,-3.99627,cases,2015-08-13,8
961,Mali,17.570332,-3.99627,cases,2015-08-14,8
962,Mali,17.570332,-3.99627,cases,2015-08-17,8
963,Mali,17.570332,-3.99627,cases,2015-08-18,8
964,Mali,17.570332,-3.99627,cases,2015-08-19,8
965,Mali,17.570332,-3.99627,cases,2015-08-20,8
966,Mali,17.570332,-3.99627,cases,2015-08-21,8
967,Mali,17.570332,-3.99627,cases,2015-08-24,8
968,Mali,17.570332,-3.99627,cases,2015-08-25,8
969,Mali,17.570332,-3.99627,cases,2015-08-26,8
970,Mali,17.570332,-3.99627,cases,2015-08-27,8
971,Mali,17.570332,-3.99627,cases,2015-08-28,8
972,Mali,17.570332,-3.99627,cases,2015-08-31,8
973,Mali,17.570332,-3.99627,cases,2015-09-01,8
974,Mali,17.570332,-3.99627,cases,2015-09-02,8
975,Mali,17.570332,-3.99627,cases,2015-09-03,8
976,Mali,17.570332,-3.99627,cases,2015-09-04,8
977,Mali,17.570332,-3.99627,cases,2015-09-07,8
978,Mali,17.570332,-3.99627,cases,2015-09-08,8
979,Mali,17.570332,-3.99627,cases,2015-09-09,8
980,Mali,17.570332,-3.99627,cases,2015-09-10,8
981,Mali,17.570332,-3.99627,cases,2015-09-11,8
982,Mali,17.570332,-3.99627,cases,2015-09-14,8
983,Mali,17.570332,-3.99627,cases,2015-09-15,8
984,Mali,17.570332,-3.99627,cases,2015-09-16,8
985,Mali,17.570332,-3.99627,cases,2015-09-17,8
986,Mali,17.570332,-3.99627,cases,2015-09-18,8
987,Mali,17.570332,-3.99627,cases,2015-09-21,8
988,Mali,17.570332,-3.99627,cases,2015-09-22,8
989,Mali,17.570332,-3.99627,cases,2015-09-23,8
990,Mali,17.570332,-3.99627,cases,2015-09-24,8
991,Mali,17.570332,-3.99627,cases,2015-09-25,8
992,Mali,17.570332,-3.99627,cases,2015-09-28,8
993,Mali,17.570332,-3.99627,cases,2015-09-29,8
994,Mali,17.570332,-3.99627,cases,2015-09-30,8
995,Mali,17.570332,-3.99627,cases,2015-10-01,8
996,Mali,17.570332,-3.99627,cases,2015-10-02,8
997,Mali,17.570332,-3.99627,cases,2015-10-05,8
998,Mali,17.570332,-3.99627,cases,2015-10-06,8
999,Mali,17.570332,-3.99627,cases,2015-10-07,8
1000,Mali,17.570332,-3.99627,cases,2015-10-08,8
1001,Mali,17.570332,-3.99627,cases,2015-10-09,8
1002,Mali,17.570332,-3.99627,cases,2015-10-13,8
1003,Mali,17.570332,-3.99627,cases,2015-10-15,8
1004,Mali,17.570332,-3.99627,cases,2015-10-16,8
1005,Mali,17.570332,-3.99627,cases,2015-10-20,8
1006,Mali,17.570332,-3.99627,cases,2015-10-22,8
1007,Mali,17.570332,-3.99627,cases,2015-10-23,8
1008,Mali,17.570332,-3.99627,cases,2015-10-26,8
1009,Mali,17.570332,-3.99627,cases,2015-10-27,8
1010,Mali,17.570332,-3.99627,cases,2015-10-29,8
1011,Mali,17.570332,-3.99627,cases,2015-10-30,8
1012,Mali,17.570332,-3.99627,cases,2015-11-03,8
1013,Mali,17.570332,-3.99627,cases,2015-11-05,8
1014,Mali,17.570332,-3.99627,cases,2015-11-06,8
1015,Mali,17.570332,-3.99627,cases,2015-11-10,8
1016,Mali,17.570332,-3.99627,cases,2015-11-11,8
1017,Mali,17.570332,-3.99627,cases,2015-11-12,8
1018,Mali,17.570332,-3.99627,cases,2015-11-16,8
1019,Mali,17.570332,-3.99627,cases,2015-11-17,8
1020,Mali,17.570332,-3.99627,cases,2015-11-20,8
1021,Mali,17.570332,-3.99627,cases,2015-11-24,8
1022,Mali,17.570332,-3.99627,cases,2015-11-26,8
1023,Mali,17.570332,-3.99627,cases,2015-12-01,8
1024,Mali,17.570332,-3.99627,cases,2015-12-02,8
1025,Mali,17.570332,-3.99627,cases,2015-12-03,8
1026,Mali,17.570332,-3.99627,cases,2015-12-09,8
1027,Mali,17.570332,-3.99627,cases,2015-12-10,8
1028,Mali,17.570332,-3.99627,cases,2015-12-11,8
1029,Mali,17.570332,-3.99627,cases,2015-12-15,8
1030,Mali,17.570332,-3.99627,cases,2015-12-16,8
1031,Mali,17.570332,-3.99627,cases,2015-12-17,8
1032,Mali,17.570332,-3.99627,cases,2015-12-22,8
1033,Mali,17.570332,-3.99627,cases,2015-12-23,8
1034,Mali,17.570332,-3.99627,cases,2015-12-29,8
1035,Mali,17.570332,-3.99627,cases,2016-03-23,8
1036,Mali,17.570332,-3.99627,death,2014-10-25,1
1037,Mali,17.570332,-3.99627,death,2014-10-29,1
1038,Mali,17.570332,-3.99627,death,2014-10-31,1
1039,Mali,17.570332,-3.99627,death,2014-11-05,1
1040,Mali,17.570332,-3.99627,death,2014-11-07,1
1041,Mali,17.570332,-3.99627,death,2014-11-12,4
1042,Mali,17.570332,-3.99627,death,2014-11-19,5
1043,Mali,17.570332,-3.99627,death,2014-11-21,6
1044,Mali,17.570332,-3.99627,death,2014-11-26,6
1045,Nigeria,9.081746,8.675196,cases,2014-08-29,16
1046,Nigeria,9.081746,8.675196,cases,2014-09-05,19
1047,Nigeria,9.081746,8.675196,cases,2014-09-08,20
1048,Nigeria,9.081746,8.675196,cases,2014-09-12,20
1049,Nigeria,9.081746,8.675196,cases,2014-09-16,20
1050,Nigeria,9.081746,8.675196,cases,2014-09-18,20
1051,Nigeria,9.081746,8.675196,cases,2014-09-22,20
1052,Nigeria,9.081746,8.675196,cases,2014-09-24,20
1053,Nigeria,9.081746,8.675196,cases,2014-09-26,20
1054,Nigeria,9.081746,8.675196,cases,2014-10-01,20
1055,Nigeria,9.081746,8.675196,cases,2014-10-03,20
1056,Nigeria,9.081746,8.675196,cases,2014-10-08,20
1057,Nigeria,9.081746,8.675196,cases,2014-10-10,20
1058,Nigeria,9.081746,8.675196,cases,2014-10-15,20
1059,Nigeria,9.081746,8.675196,cases,2014-10-17,20
1060,Nigeria,9.081746,8.675196,cases,2014-10-22,20
1061,Nigeria,9.081746,8.675196,cases,2014-10-25,20
1062,Nigeria,9.081746,8.675196,cases,2014-10-29,20
1063,Nigeria,9.081746,8.675196,cases,2014-10-31,20
1064,Nigeria,9.081746,8.675196,cases,2014-11-05,20
1065,Nigeria,9.081746,8.675196,cases,2014-11-07,20
1066,Nigeria,9.081746,8.675196,cases,2014-11-12,20
1067,Nigeria,9.081746,8.675196,cases,2014-11-14,20
1068,Nigeria,9.081746,8.675196,cases,2014-11-19,20
1069,Nigeria,9.081746,8.675196,cases,2014-11-21,20
1070,Nigeria,9.081746,8.675196,cases,2014-11-26,20
1071,Nigeria,9.081746,8.675196,cases,2014-12-01,20
1072,Nigeria,9.081746,8.675196,cases,2014-12-03,20
1073,Nigeria,9.081746,8.675196,cases,2014-12-10,20
1074,Nigeria,9.081746,8.675196,cases,2014-12-15,20
1075,Nigeria,9.081746,8.675196,cases,2014-12-17,20
1076,Nigeria,9.081746,8.675196,cases,2014-12-22,20
1077,Nigeria,9.081746,8.675196,cases,2014-12-23,20
1078,Nigeria,9.081746,8.675196,cases,2014-12-24,20
1079,Nigeria,9.081746,8.675196,cases,2014-12-26,20
1080,Nigeria,9.081746,8.675196,cases,2014-12-29,20
1081,Nigeria,9.081746,8.675196,cases,2014-12-30,20
1082,Nigeria,9.081746,8.675196,cases,2014-12-31,20
1083,Nigeria,9.081746,8.675196,cases,2015-01-02,20
1084,Nigeria,9.081746,8.675196,cases,2015-01-05,20
1085,Nigeria,9.081746,8.675196,cases,2015-01-06,20
1086,Nigeria,9.081746,8.675196,cases,2015-01-07,20
1087,Nigeria,9.081746,8.675196,cases,2015-01-14,20
1088,Nigeria,9.081746,8.675196,cases,2015-01-15,20
1089,Nigeria,9.081746,8.675196,cases,2015-01-16,20
1090,Nigeria,9.081746,8.675196,cases,2015-01-19,20
1091,Nigeria,9.081746,8.675196,cases,2015-01-20,20
1092,Nigeria,9.081746,8.675196,cases,2015-01-21,20
1093,Nigeria,9.081746,8.675196,cases,2015-01-22,20
1094,Nigeria,9.081746,8.675196,cases,2015-01-23,20
1095,Nigeria,9.081746,8.675196,cases,2015-01-26,20
1096,Nigeria,9.081746,8.675196,cases,2015-01-27,20
1097,Nigeria,9.081746,8.675196,cases,2015-01-28,20
1098,Nigeria,9.081746,8.675196,cases,2015-01-29,20
1099,Nigeria,9.081746,8.675196,cases,2015-01-30,20
1100,Nigeria,9.081746,8.675196,cases,2015-02-02,20
1101,Nigeria,9.081746,8.675196,cases,2015-02-03,20
1102,Nigeria,9.081746,8.675196,cases,2015-02-04,20
1103,Nigeria,9.081746,8.675196,cases,2015-02-05,20
1104,Nigeria,9.081746,8.675196,cases,2015-02-06,20
1105,Nigeria,9.081746,8.675196,cases,2015-02-10,20
1106,Nigeria,9.081746,8.675196,cases,2015-02-11,20
1107,Nigeria,9.081746,8.675196,cases,2015-02-12,20
1108,Nigeria,9.081746,8.675196,cases,2015-02-13,20
1109,Nigeria,9.081746,8.675196,cases,2015-02-16,20
1110,Nigeria,9.081746,8.675196,cases,2015-02-17,20
1111,Nigeria,9.081746,8.675196,cases,2015-02-18,20
1112,Nigeria,9.081746,8.675196,cases,2015-02-19,20
1113,Nigeria,9.081746,8.675196,cases,2015-02-20,20
1114,Nigeria,9.081746,8.675196,cases,2015-02-23,20
1115,Nigeria,9.081746,8.675196,cases,2015-02-25,20
1116,Nigeria,9.081746,8.675196,cases,2015-02-26,20
1117,Nigeria,9.081746,8.675196,cases,2015-02-27,20
1118,Nigeria,9.081746,8.675196,cases,2015-03-02,20
1119,Nigeria,9.081746,8.675196,cases,2015-03-04,20
1120,Nigeria,9.081746,8.675196,cases,2015-03-05,20
1121,Nigeria,9.081746,8.675196,cases,2015-03-06,20
1122,Nigeria,9.081746,8.675196,cases,2015-03-10,20
1123,Nigeria,9.081746,8.675196,cases,2015-03-11,20
1124,Nigeria,9.081746,8.675196,cases,2015-03-12,20
1125,Nigeria,9.081746,8.675196,cases,2015-03-13,20
1126,Nigeria,9.081746,8.675196,cases,2015-03-16,20
1127,Nigeria,9.081746,8.675196,cases,2015-03-17,20
1128,Nigeria,9.081746,8.675196,cases,2015-03-18,20
1129,Nigeria,9.081746,8.675196,cases,2015-03-20,20
1130,Nigeria,9.081746,8.675196,cases,2015-03-23,20
1131,Nigeria,9.081746,8.675196,cases,2015-03-24,20
1132,Nigeria,9.081746,8.675196,cases,2015-03-25,20
1133,Nigeria,9.081746,8.675196,cases,2015-03-26,20
1134,Nigeria,9.081746,8.675196,cases,2015-03-27,20
1135,Nigeria,9.081746,8.675196,cases,2015-04-07,20
1136,Nigeria,9.081746,8.675196,cases,2015-04-09,20
1137,Nigeria,9.081746,8.675196,cases,2015-04-13,20
1138,Nigeria,9.081746,8.675196,cases,2015-04-14,20
1139,Nigeria,9.081746,8.675196,cases,2015-04-15,20
1140,Nigeria,9.081746,8.675196,cases,2015-04-16,20
1141,Nigeria,9.081746,8.675196,cases,2015-04-17,20
1142,Nigeria,9.081746,8.675196,cases,2015-04-20,20
1143,Nigeria,9.081746,8.675196,cases,2015-04-21,20
1144,Nigeria,9.081746,8.675196,cases,2015-04-22,20
1145,Nigeria,9.081746,8.675196,cases,2015-04-23,20
1146,Nigeria,9.081746,8.675196,cases,2015-04-24,20
1147,Nigeria,9.081746,8.675196,cases,2015-04-27,20
1148,Nigeria,9.081746,8.675196,cases,2015-04-28,20
1149,Nigeria,9.081746,8.675196,cases,2015-04-30,20
1150,Nigeria,9.081746,8.675196,cases,2015-05-01,20
1151,Nigeria,9.081746,8.675196,cases,2015-05-04,20
1152,Nigeria,9.081746,8.675196,cases,2015-05-05,20
1153,Nigeria,9.081746,8.675196,cases,2015-05-06,20
1154,Nigeria,9.081746,8.675196,cases,2015-05-07,20
1155,Nigeria,9.081746,8.675196,cases,2015-05-08,20
1156,Nigeria,9.081746,8.675196,cases,2015-05-11,20
1157,Nigeria,9.081746,8.675196,cases,2015-05-12,20
1158,Nigeria,9.081746,8.675196,cases,2015-05-13,20
1159,Nigeria,9.081746,8.675196,cases,2015-05-14,20
1160,Nigeria,9.081746,8.675196,cases,2015-05-15,20
1161,Nigeria,9.081746,8.675196,cases,2015-05-18,20
1162,Nigeria,9.081746,8.675196,cases,2015-05-19,20
1163,Nigeria,9.081746,8.675196,cases,2015-05-20,20
1164,Nigeria,9.081746,8.675196,cases,2015-05-21,20
1165,Nigeria,9.081746,8.675196,cases,2015-05-22,20
1166,Nigeria,9.081746,8.675196,cases,2015-05-25,20
1167,Nigeria,9.081746,8.675196,cases,2015-05-26,20
1168,Nigeria,9.081746,8.675196,cases,2015-05-27,20
1169,Nigeria,9.081746,8.675196,cases,2015-05-28,20
1170,Nigeria,9.081746,8.675196,cases,2015-05-29,20
1171,Nigeria,9.081746,8.675196,cases,2015-06-01,20
1172,Nigeria,9.081746,8.675196,cases,2015-06-02,20
1173,Nigeria,9.081746,8.675196,cases,2015-06-03,20
1174,Nigeria,9.081746,8.675196,cases,2015-06-04,20
1175,Nigeria,9.081746,8.675196,cases,2015-06-05,20
1176,Nigeria,9.081746,8.675196,cases,2015-06-08,20
1177,Nigeria,9.081746,8.675196,cases,2015-06-09,20
1178,Nigeria,9.081746,8.675196,cases,2015-06-10,20
1179,Nigeria,9.081746,8.675196,cases,2015-06-11,20
1180,Nigeria,9.081746,8.675196,cases,2015-06-12,20
1181,Nigeria,9.081746,8.675196,cases,2015-06-15,20
1182,Nigeria,9.081746,8.675196,cases,2015-06-16,20
1183,Nigeria,9.081746,8.675196,cases,2015-06-17,20
1184,Nigeria,9.081746,8.675196,cases,2015-06-18,20
1185,Nigeria,9.081746,8.675196,cases,2015-06-19,20
1186,Nigeria,9.081746,8.675196,cases,2015-06-22,20
1187,Nigeria,9.081746,8.675196,cases,2015-06-23,20
1188,Nigeria,9.081746,8.675196,cases,2015-06-24,20
1189,Nigeria,9.081746,8.675196,cases,2015-06-25,20
1190,Nigeria,9.081746,8.675196,cases,2015-06-26,20
1191,Nigeria,9.081746,8.675196,cases,2015-06-29,20
1192,Nigeria,9.081746,8.675196,cases,2015-06-30,20
1193,Nigeria,9.081746,8.675196,cases,2015-07-01,20
1194,Nigeria,9.081746,8.675196,cases,2015-07-02,20
1195,Nigeria,9.081746,8.675196,cases,2015-07-03,20
1196,Nigeria,9.081746,8.675196,cases,2015-07-06,20
1197,Nigeria,9.081746,8.675196,cases,2015-07-07,20
1198,Nigeria,9.081746,8.675196,cases,2015-07-08,20
1199,Nigeria,9.081746,8.675196,cases,2015-07-09,20
1200,Nigeria,9.081746,8.675196,cases,2015-07-10,20
1201,Nigeria,9.081746,8.675196,cases,2015-07-13,20
1202,Nigeria,9.081746,8.675196,cases,2015-07-14,20
1203,Nigeria,9.081746,8.675196,cases,2015-07-15,20
1204,Nigeria,9.081746,8.675196,cases,2015-07-16,20
1205,Nigeria,9.081746,8.675196,cases,2015-07-17,20
1206,Nigeria,9.081746,8.675196,cases,2015-07-20,20
1207,Nigeria,9.081746,8.675196,cases,2015-07-21,20
1208,Nigeria,9.081746,8.675196,cases,2015-07-22,20
1209,Nigeria,9.081746,8.675196,cases,2015-07-23,20
1210,Nigeria,9.081746,8.675196,cases,2015-07-24,20
1211,Nigeria,9.081746,8.675196,cases,2015-07-27,20
1212,Nigeria,9.081746,8.675196,cases,2015-07-28,20
1213,Nigeria,9.081746,8.675196,cases,2015-07-29,20
1214,Nigeria,9.081746,8.675196,cases,2015-07-30,20
1215,Nigeria,9.081746,8.675196,cases,2015-07-31,20
1216,Nigeria,9.081746,8.675196,cases,2015-08-03,20
1217,Nigeria,9.081746,8.675196,cases,2015-08-04,20
1218,Nigeria,9.081746,8.675196,cases,2015-08-05,20
1219,Nigeria,9.081746,8.675196,cases,2015-08-06,20
1220,Nigeria,9.081746,8.675196,cases,2015-08-07,20
1221,Nigeria,9.081746,8.675196,cases,2015-08-10,20
1222,Nigeria,9.081746,8.675196,cases,2015-08-11,20
1223,Nigeria,9.081746,8.675196,cases,2015-08-12,20
1224,Nigeria,9.081746,8.675196,cases,2015-08-13,20
1225,Nigeria,9.081746,8.675196,cases,2015-08-14,20
1226,Nigeria,9.081746,8.675196,cases,2015-08-17,20
1227,Nigeria,9.081746,8.675196,cases,2015-08-18,20
1228,Nigeria,9.081746,8.675196,cases,2015-08-19,20
1229,Nigeria,9.081746,8.675196,cases,2015-08-20,20
1230,Nigeria,9.081746,8.675196,cases,2015-08-21,20
1231,Nigeria,9.081746,8.675196,cases,2015-08-24,20
1232,Nigeria,9.081746,8.675196,cases,2015-08-25,20
1233,Nigeria,9.081746,8.675196,cases,2015-08-26,20
1234,Nigeria,9.081746,8.675196,cases,2015-08-27,20
1235,Nigeria,9.081746,8.675196,cases,2015-08-28,20
1236,Nigeria,9.081746,8.675196,cases,2015-08-31,20
1237,Nigeria,9.081746,8.675196,cases,2015-09-01,20
1238,Nigeria,9.081746,8.675196,cases,2015-09-02,20
1239,Nigeria,9.081746,8.675196,cases,2015-09-03,20
1240,Nigeria,9.081746,8.675196,cases,2015-09-04,20
1241,Nigeria,9.081746,8.675196,cases,2015-09-07,20
1242,Nigeria,9.081746,8.675196,cases,2015-09-08,20
1243,Nigeria,9.081746,8.675196,cases,2015-09-09,20
1244,Nigeria,9.081746,8.675196,cases,2015-09-10,20
1245,Nigeria,9.081746,8.675196,cases,2015-09-11,20
1246,Nigeria,9.081746,8.675196,cases,2015-09-14,20
1247,Nigeria,9.081746,8.675196,cases,2015-09-15,20
1248,Nigeria,9.081746,8.675196,cases,2015-09-16,20
1249,Nigeria,9.081746,8.675196,cases,2015-09-17,20
1250,Nigeria,9.081746,8.675196,cases,2015-09-18,20
1251,Nigeria,9.081746,8.675196,cases,2015-09-21,20
1252,Nigeria,9.081746,8.675196,cases,2015-09-22,20
1253,Nigeria,9.081746,8.675196,cases,2015-09-23,20
1254,Nigeria,9.081746,8.675196,cases,2015-09-24,20
1255,Nigeria,9.081746,8.675196,cases,2015-09-25,20
1256,Nigeria,9.081746,8.675196,cases,2015-09-28,20
1257,Nigeria,9.081746,8.675196,cases,2015-09-29,20
1258,Nigeria,9.081746,8.675196,cases,2015-09-30,20
1259,Nigeria,9.081746,8.675196,cases,2015-10-01,20
1260,Nigeria,9.081746,8.675196,cases,2015-10-02,20
1261,Nigeria,9.081746,8.675196,cases,2015-10-05,20
1262,Nigeria,9.081746,8.675196,cases,2015-10-06,20
1263,Nigeria,9.081746,8.675196,cases,2015-10-07,20
1264,Nigeria,9.081746,8.675196,cases,2015-10-08,20
1265,Nigeria,9.081746,8.675196,cases,2015-10-09,20
1266,Nigeria,9.081746,8.675196,cases,2015-10-13,20
1267,Nigeria,9.081746,8.675196,cases,2015-10-15,20
1268,Nigeria,9.081746,8.675196,cases,2015-10-16,20
1269,Nigeria,9.081746,8.675196,cases,2015-10-20,20
1270,Nigeria,9.081746,8.675196,cases,2015-10-22,20
1271,Nigeria,9.081746,8.675196,cases,2015-10-23,20
1272,Nigeria,9.081746,8.675196,cases,2015-10-26,20
1273,Nigeria,9.081746,8.675196,cases,2015-10-27,20
1274,Nigeria,9.081746,8.675196,cases,2015-10-29,20
1275,Nigeria,9.081746,8.675196,cases,2015-10-30,20
1276,Nigeria,9.081746,8.675196,cases,2015-11-03,20
1277,Nigeria,9.081746,8.675196,cases,2015-11-05,20
1278,Nigeria,9.081746,8.675196,cases,2015-11-06,20
1279,Nigeria,9.081746,8.675196,cases,2015-11-10,20
1280,Nigeria,9.081746,8.675196,cases,2015-11-11,20
1281,Nigeria,9.081746,8.675196,cases,2015-11-12,20
1282,Nigeria,9.081746,8.675196,cases,2015-11-16,20
1283,Nigeria,9.081746,8.675196,cases,2015-11-17,20
1284,Nigeria,9.081746,8.675196,cases,2015-11-20,20
1285,Nigeria,9.081746,8.675196,cases,2015-11-24,20
1286,Nigeria,9.081746,8.675196,cases,2015-11-26,20
1287,Nigeria,9.081746,8.675196,cases,2015-12-01,20
1288,Nigeria,9.081746,8.675196,cases,2015-12-02,20
1289,Nigeria,9.081746,8.675196,cases,2015-12-03,20
1290,Nigeria,9.081746,8.675196,cases,2015-12-09,20
1291,Nigeria,9.081746,8.675196,cases,2015-12-10,20
1292,Nigeria,9.081746,8.675196,cases,2015-12-11,20
1293,Nigeria,9.081746,8.675196,cases,2015-12-15,20
1294,Nigeria,9.081746,8.675196,cases,2015-12-16,20
1295,Nigeria,9.081746,8.675196,cases,2015-12-17,20
1296,Nigeria,9.081746,8.675196,cases,2015-12-22,20
1297,Nigeria,9.081746,8.675196,cases,2015-12-23,20
1298,Nigeria,9.081746,8.675196,cases,2015-12-29,20
1299,Nigeria,9.081746,8.675196,cases,2016-03-23,20
1300,Nigeria,9.081746,8.675196,death,2014-08-29,7
1301,Nigeria,9.081746,8.675196,death,2014-09-05,8
1302,Nigeria,9.081746,8.675196,death,2014-09-08,8
1303,Nigeria,9.081746,8.675196,death,2014-09-12,8
1304,Nigeria,9.081746,8.675196,death,2014-09-16,8
1305,Nigeria,9.081746,8.675196,death,2014-09-18,8
1306,Nigeria,9.081746,8.675196,death,2014-09-22,8
1307,Nigeria,9.081746,8.675196,death,2014-09-24,8
1308,Nigeria,9.081746,8.675196,death,2014-09-26,8
1309,Nigeria,9.081746,8.675196,death,2014-10-01,8
1310,Nigeria,9.081746,8.675196,death,2014-10-03,8
1311,Nigeria,9.081746,8.675196,death,2014-10-08,8
1312,Nigeria,9.081746,8.675196,death,2014-10-10,8
1313,Nigeria,9.081746,8.675196,death,2014-10-15,8
1314,Nigeria,9.081746,8.675196,death,2014-10-17,8
1315,Nigeria,9.081746,8.675196,death,2014-10-22,8
1316,Nigeria,9.081746,8.675196,death,2014-10-25,8
1317,Nigeria,9.081746,8.675196,death,2014-10-29,8
1318,Nigeria,9.081746,8.675196,death,2014-10-31,8
1319,Nigeria,9.081746,8.675196,death,2014-11-05,8
1320,Nigeria,9.081746,8.675196,death,2014-11-07,8
1321,Nigeria,9.081746,8.675196,death,2014-11-12,8
1322,Nigeria,9.081746,8.675196,death,2014-11-14,8
1323,Nigeria,9.081746,8.675196,death,2014-11-19,8
1324,Nigeria,9.081746,8.675196,death,2014-11-21,8
1325,Nigeria,9.081746,8.675196,death,2014-11-26,8
1326,Nigeria,9.081746,8.675196,death,2014-12-01,8
1327,Nigeria,9.081746,8.675196,death,2014-12-03,8
1328,Nigeria,9.081746,8.675196,death,2014-12-10,8
1329,Nigeria,9.081746,8.675196,death,2014-12-15,8
1330,Nigeria,9.081746,8.675196,death,2014-12-17,8
1331,Nigeria,9.081746,8.675196,death,2014-12-22,8
1332,Nigeria,9.081746,8.675196,death,2014-12-23,8
1333,Nigeria,9.081746,8.675196,death,2014-12-24,8
1334,Nigeria,9.081746,8.675196,death,2014-12-26,8
1335,Nigeria,9.081746,8.675196,death,2014-12-29,8
1336,Nigeria,9.081746,8.675196,death,2014-12-30,8
1337,Nigeria,9.081746,8.675196,death,2014-12-31,8
1338,Nigeria,9.081746,8.675196,death,2015-01-02,8
1339,Nigeria,9.081746,8.675196,death,2015-01-05,8
1340,Nigeria,9.081746,8.675196,death,2015-01-06,8
1341,Nigeria,9.081746,8.675196,death,2015-01-07,8
1342,Nigeria,9.081746,8.675196,death,2015-01-14,8
1343,Nigeria,9.081746,8.675196,death,2015-01-15,8
1344,Nigeria,9.081746,8.675196,death,2015-01-16,8
1345,Nigeria,9.081746,8.675196,death,2015-01-19,8
1346,Nigeria,9.081746,8.675196,death,2015-01-20,8
1347,Nigeria,9.081746,8.675196,death,2015-01-21,8
1348,Nigeria,9.081746,8.675196,death,2015-01-22,8
1349,Nigeria,9.081746,8.675196,death,2015-01-23,8
1350,Nigeria,9.081746,8.675196,death,2015-01-26,8
1351,Nigeria,9.081746,8.675196,death,2015-01-27,8
1352,Nigeria,9.081746,8.675196,death,2015-01-28,8
1353,Nigeria,9.081746,8.675196,death,2015-01-29,8
1354,Nigeria,9.081746,8.675196,death,2015-01-30,8
1355,Nigeria,9.081746,8.675196,death,2015-02-02,8
1356,Nigeria,9.081746,8.675196,death,2015-02-03,8
1357,Nigeria,9.081746,8.675196,death,2015-02-04,8
1358,Nigeria,9.081746,8.675196,death,2015-02-05,8
1359,Nigeria,9.081746,8.675196,death,2015-02-06,8
1360,Nigeria,9.081746,8.675196,death,2015-02-10,8
1361,Nigeria,9.081746,8.675196,death,2015-02-11,8
1362,Nigeria,9.081746,8.675196,death,2015-02-12,8
1363,Nigeria,9.081746,8.675196,death,2015-02-13,8
1364,Nigeria,9.081746,8.675196,death,2015-02-16,8
1365,Nigeria,9.081746,8.675196,death,2015-02-17,8
1366,Nigeria,9.081746,8.675196,death,2015-02-18,8
1367,Nigeria,9.081746,8.675196,death,2015-02-19,8
1368,Nigeria,9.081746,8.675196,death,2015-02-20,8
1369,Nigeria,9.081746,8.675196,death,2015-02-23,8
1370,Nigeria,9.081746,8.675196,death,2015-02-25,8
1371,Nigeria,9.081746,8.675196,death,2015-02-26,8
1372,Nigeria,9.081746,8.675196,death,2015-02-27,8
1373,Nigeria,9.081746,8.675196,death,2015-03-02,8
1374,Nigeria,9.081746,8.675196,death,2015-03-04,8
1375,Nigeria,9.081746,8.675196,death,2015-03-05,8
1376,Nigeria,9.081746,8.675196,death,2015-03-06,8
1377,Nigeria,9.081746,8.675196,death,2015-03-10,8
